Address,Square ft,Sale Date,Price,Beds,Baths
"1919 Lyndhurst Ave, Charlotte, NC 28203","3,166",Sold 07/16/2020,$1.19M,4,4
"501 Olmsted Park Pl APT K, Charlotte, NC 28203","1,092",Sold 07/13/2020,"$330,000",2,2
"636 Dorothy Dr, Charlotte, NC 28203","3,050",Sold 07/10/2020,$1.18M,5,4
"700 E Worthington Ave, Charlotte, NC 28203","2,510",Sold 07/10/2020,"$905,000",3,3
"400 McDonald Ave, Charlotte, NC 28203","3,636",Sold 07/09/2020,$1.09M,4,4
"2082 Atherton Heights Ln, Charlotte, NC 28203","1,080",Sold 07/02/2020,"$289,000",2,2
"639 Diana Dr, Charlotte, NC 28203","4,198",Sold 07/01/2020,$1.70M,5,5
"415 Mather Green Ave APT C, Charlotte, NC 28203",713,Sold 07/01/2020,"$203,000",1,1
"415 Mather Green Ave APT C, Charlotte, NC 28203",707,Sold 07/01/2020,"$203,000",1,1
"2076 Euclid Ave, Charlotte, NC 28203",582,Sold 06/30/2020,"$215,000",1,1
"2210 Sumner Green Ave APT M, Charlotte, NC 28203",752,Sold 06/29/2020,"$215,500",1,1
"726 Brookside Ave, Charlotte, NC 28203","2,937",Sold 06/29/2020,"$975,000",3,4
"726 Brookside Ave, Charlotte, NC 28203","2,937",Sold 06/29/2020,"$975,000",3,4
"330 E Kingston Ave, Charlotte, NC 28203","3,924",Sold 06/24/2020,"$740,000",5,4
"500 Magnolia Ave, Charlotte, NC 28203","4,606",Sold 06/23/2020,$1.23M,4,5
"2028 Dilworth Rd W, Charlotte, NC 28203","3,019",Sold 06/23/2020,"$945,000",3,3
"2131 Park Rd, Charlotte, NC 28203","1,483",Sold 06/16/2020,"$529,400",3,2
"521 E Worthington Ave, Charlotte, NC 28203","1,227",Sold 06/12/2020,"$542,000",2,2
"2019 Park Rd, Charlotte, NC 28203","2,604",Sold 06/11/2020,$1.00M,4,3
"2125 Southend Dr APT 148, Charlotte, NC 28203",695,Sold 06/10/2020,"$242,000",1,1
"624 Olmsted Park Pl, Charlotte, NC 28203","1,692",Sold 06/02/2020,"$642,500",3,3
"1903 Kenilworth Ave UNIT 201, Charlotte, NC 28203",934,Sold 06/01/2020,"$251,000",1,1
"2131 Kirkwood Ave #4, Charlotte, NC 28203",745,Sold 05/29/2020,"$200,000",1,1
"2210 Sumner Green Ave APT N, Charlotte, NC 28203",707,Sold 05/29/2020,"$211,000",1,1
"2133 Kirkwood Ave APT 4, Charlotte, NC 28203",658,Sold 05/29/2020,"$200,000",1,1
"1106 E Worthington Ave, Charlotte, NC 28203","1,806",Sold 05/22/2020,"$460,000",3,2
"2054 Euclid Ave, Charlotte, NC 28203","1,460",Sold 05/22/2020,"$484,000",2,3
